SECTOR,SHELF,REEF_NAME,REEF_ID,SITE_NO,LATITUDE,LONGITUDE,SAMPLE_DATE
TO,M,ROXBURGH REEF,18042S,3,-18.435167,147.06155,2008-05-13
TO,M,ROXBURGH REEF,18042S,1,-18.428333,147.0593,2010-03-28
TO,M,ROXBURGH REEF,18042S,2,-18.431417,147.05995,2010-03-28
TO,M,ROXBURGH REEF,18042S,3,-18.435167,147.06155,2010-03-28
TO,M,ROXBURGH REEF,18042S,1,-18.428333,147.0593,2012-04-20
TO,M,ROXBURGH REEF,18042S,2,-18.431417,147.05995,2012-04-21
TO,M,ROXBURGH REEF,18042S,3,-18.435167,147.06155,2012-04-21
TO,M,ROXBURGH REEF,18042S,1,-18.428333,147.0593,2014-04-29
TO,M,ROXBURGH REEF,18042S,2,-18.431417,147.05995,2014-04-29
TO,M,ROXBURGH REEF,18042S,3,-18.435167,147.06155,2014-04-29
TO,M,ROXBURGH REEF,18042S,1,-18.428333,147.0593,2016-05-01
TO,M,ROXBURGH REEF,18042S,2,-18.431417,147.05995,2016-05-02
TO,M,ROXBURGH REEF,18042S,3,-18.435167,147.06155,2016-05-02
TO,M,ROXBURGH REEF,18042S,1,-18.428333,147.0593,2018-02-25
TO,M,ROXBURGH REEF,18042S,2,-18.431417,147.05995,2018-02-25
TO,M,ROXBURGH REEF,18042S,3,-18.435167,147.06155,2018-02-25
TO,M,FORE AND AFT REEF,18043S,1,-18.474133,147.054817,2006-07-12
TO,M,FORE AND AFT REEF,18043S,2,-18.474417,147.057867,2006-07-12
TO,M,FORE AND AFT REEF,18043S,3,-18.476733,147.06025,2006-07-12
TO,M,FORE AND AFT REEF,18043S,1,-18.474133,147.054817,2008-05-11
TO,M,FORE AND AFT REEF,18043S,2,-18.474417,147.057867,2008-05-11
TO,M,FORE AND AFT REEF,18043S,3,-18.476733,147.06025,2008-05-12
TO,M,FORE AND AFT REEF,18043S,1,-18.474133,147.054817,2010-03-26
TO,M,FORE AND AFT REEF,18043S,2,-18.474417,147.057867,2010-03-27
TO,M,FORE AND AFT REEF,18043S,3,-18.476733,147.06025,2010-03-27
TO,M,FORE AND AFT REEF,18043S,1,-18.474133,147.054817,2012-04-17
TO,M,FORE AND AFT REEF,18043S,2,-18.474417,147.057867,2012-04-18
TO,M,FORE AND AFT REEF,18043S,3,-18.476733,147.06025,2012-04-18
TO,M,FORE AND AFT REEF,18043S,1,-18.474133,147.054817,2014-04-30
TO,M,FORE AND AFT REEF,18043S,2,-18.474417,147.057867,2014-04-30
TO,M,FORE AND AFT REEF,18043S,3,-18.476733,147.06025,2014-04-30
TO,M,FORE AND AFT REEF,18043S,1,-18.474133,147.054817,2016-05-03
TO,M,FORE AND AFT REEF,18043S,2,-18.474417,147.057867,2016-05-03
TO,M,FORE AND AFT REEF,18043S,3,-18.476733,147.06025,2016-05-03
TO,M,FORE AND AFT REEF,18043S,1,-18.474133,147.054817,2018-04-20
TO,M,FORE AND AFT REEF,18043S,2,-18.474417,147.057867,2018-04-21
TO,M,FORE AND AFT REEF,18043S,3,-18.476733,147.06025,2018-04-21
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,1992-08-13
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,1992-08-13
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,1992-08-13
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,1995-04-09
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,1995-04-09
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,1995-04-09
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,1996-04-22
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,1996-04-22
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,1996-04-22
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,1997-03-27
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,1997-03-27
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,1997-03-27
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,1998-04-22
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,1998-04-22
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,1998-04-22
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,1999-04-27
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,1999-04-29
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,1999-04-29
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2000-05-01
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2000-05-01
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2000-05-01
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2001-05-06
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2001-05-06
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2001-05-06
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2002-02-18
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2002-02-19
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2002-02-19
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2003-03-09
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2003-03-09
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2003-03-09
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2004-04-19
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2004-04-20
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2004-04-20
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2005-04-28
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2005-04-28
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2005-04-28
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2007-05-31
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2007-05-31
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2007-05-31
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2009-05-14
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2009-05-14
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2009-05-14
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2011-05-08
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2011-05-08
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2011-05-08
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2013-06-01
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2013-06-01
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2013-06-01
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2015-03-16
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2015-03-16
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2015-03-16
TO,M,JOHN BREWER REEF,18075S,1,-18.618817,147.081467,2017-05-01
TO,M,JOHN BREWER REEF,18075S,2,-18.622633,147.084083,2017-05-01
TO,M,JOHN BREWER REEF,18075S,3,-18.6292,147.08325,2017-05-01
TO,M,HELIX REEF,18076S,1,-18.620067,147.297567,2005-12-10
TO,M,HELIX REEF,18076S,2,-18.621767,147.2989,2005-12-09
TO,M,HELIX REEF,18076S,3,-18.6242,147.300283,2005-12-10
TO,M,HELIX REEF,18076S,1,-18.620067,147.297567,2008-05-22
TO,M,HELIX REEF,18076S,2,-18.621767,147.2989,2008-05-21
TO,M,HELIX REEF,18076S,3,-18.6242,147.300283,2008-05-21
TO,M,HELIX REEF,18076S,1,-18.620067,147.297567,2010-04-10
TO,M,HELIX REEF,18076S,2,-18.621767,147.2989,2010-04-10
TO,M,HELIX REEF,18076S,3,-18.6242,147.300283,2010-04-10
TO,M,HELIX REEF,18076S,1,-18.620067,147.297567,2012-04-21
TO,M,HELIX REEF,18076S,2,-18.621767,147.2989,2012-04-22
TO,M,HELIX REEF,18076S,3,-18.6242,147.300283,2012-04-22
TO,M,HELIX REEF,18076S,1,-18.620067,147.297567,2014-03-24
TO,M,HELIX REEF,18076S,2,-18.621767,147.2989,2014-03-24
TO,M,HELIX REEF,18076S,3,-18.6242,147.300283,2014-03-24
TO,M,HELIX REEF,18076S,1,-18.620067,147.297567,2016-05-04
TO,M,HELIX REEF,18076S,2,-18.621767,147.2989,2016-05-04
TO,M,HELIX REEF,18076S,3,-18.6242,147.300283,2016-05-04
TO,M,HELIX REEF,18076S,1,-18.620067,147.297567,2018-02-27
TO,M,HELIX REEF,18076S,2,-18.621767,147.2989,2018-02-27
TO,M,HELIX REEF,18076S,3,-18.6242,147.300283,2018-02-27
TO,M,GRUB REEF(18077),18077S,1,-18.621567,147.432667,2006-07-10
TO,M,GRUB REEF(18077),18077S,2,-18.6186,147.435883,2006-07-10
TO,M,GRUB REEF(18077),18077S,3,-18.617633,147.44025,2006-07-10
TO,M,GRUB REEF(18077),18077S,1,-18.621567,147.432667,2008-05-14
TO,M,GRUB REEF(18077),18077S,2,-18.6186,147.435883,2008-05-15
TO,M,GRUB REEF(18077),18077S,3,-18.617633,147.44025,2008-05-15
TO,M,GRUB REEF(18077),18077S,1,-18.621567,147.432667,2010-03-24
TO,M,GRUB REEF(18077),18077S,2,-18.6186,147.435883,2010-03-25
TO,M,GRUB REEF(18077),18077S,3,-18.617633,147.44025,2010-03-26
TO,M,GRUB REEF(18077),18077S,1,-18.621567,147.432667,2012-04-22
TO,M,GRUB REEF(18077),18077S,2,-18.6186,147.435883,2012-04-23
TO,M,GRUB REEF(18077),18077S,3,-18.617633,147.44025,2012-04-23
TO,M,GRUB REEF(18077),18077S,1,-18.621567,147.432667,2014-05-01
TO,M,GRUB REEF(18077),18077S,2,-18.6186,147.435883,2014-05-01
TO,M,GRUB REEF(18077),18077S,3,-18.617633,147.44025,2014-05-01
TO,M,GRUB REEF(18077),18077S,1,-18.621567,147.432667,2016-05-08
TO,M,GRUB REEF(18077),18077S,2,-18.6186,147.435883,2016-05-08
TO,M,GRUB REEF(18077),18077S,3,-18.617633,147.44025,2016-05-08
TO,M,GRUB REEF(18077),18077S,1,-18.621567,147.432667,2018-04-22
TO,M,GRUB REEF(18077),18077S,2,-18.6186,147.435883,2018-04-22
TO,M,GRUB REEF(18077),18077S,3,-18.617633,147.44025,2018-04-23
TO,M,CENTIPEDE REEF,18088S,1,-18.732367,147.553983,2006-09-26
TO,M,CENTIPEDE REEF,18088S,2,-18.735133,147.552733,2006-09-26
TO,M,CENTIPEDE REEF,18088S,3,-18.73785,147.550833,2006-09-26
TO,M,CENTIPEDE REEF,18088S,1,-18.732367,147.553983,2008-05-20
TO,M,CENTIPEDE REEF,18088S,2,-18.735133,147.552733,2008-05-21
TO,M,CENTIPEDE REEF,18088S,3,-18.73785,147.550833,2008-05-21
TO,M,CENTIPEDE REEF,18088S,1,-18.732367,147.553983,2010-03-23
TO,M,CENTIPEDE REEF,18088S,2,-18.735133,147.552733,2010-03-24
TO,M,CENTIPEDE REEF,18088S,3,-18.73785,147.550833,2010-03-23
TO,M,CENTIPEDE REEF,18088S,1,-18.732367,147.553983,2012-04-27
TO,M,CENTIPEDE REEF,18088S,2,-18.735133,147.552733,2012-04-28
TO,M,CENTIPEDE REEF,18088S,3,-18.73785,147.550833,2012-04-28
TO,M,CENTIPEDE REEF,18088S,1,-18.732367,147.553983,2016-05-18
TO,M,CENTIPEDE REEF,18088S,2,-18.735133,147.552733,2016-05-18
TO,M,CENTIPEDE REEF,18088S,3,-18.73785,147.550833,2016-05-18
TO,M,CENTIPEDE REEF,18088S,1,-18.732367,147.553983,2018-04-28
TO,M,CENTIPEDE REEF,18088S,2,-18.735133,147.552733,2018-05-04
TO,M,CENTIPEDE REEF,18088S,3,-18.73785,147.550833,2018-05-04
TO,M,LYNCHS REEF,18091S,1,-18.7318,147.7218,2006-09-25
TO,M,LYNCHS REEF,18091S,2,-18.73105,147.7247,2006-09-25
TO,M,LYNCHS REEF,18091S,3,-18.7341,147.727233,2006-09-25
TO,M,LYNCHS REEF,18091S,1,-18.7318,147.7218,2008-05-16
TO,M,LYNCHS REEF,18091S,2,-18.73105,147.7247,2008-05-16
TO,M,LYNCHS REEF,18091S,3,-18.7341,147.727233,2008-05-16
TO,M,LYNCHS REEF,18091S,1,-18.7318,147.7218,2010-04-14
TO,M,LYNCHS REEF,18091S,2,-18.73105,147.7247,2010-04-14
TO,M,LYNCHS REEF,18091S,3,-18.7341,147.727233,2010-04-14
TO,M,LYNCHS REEF,18091S,1,-18.7318,147.7218,2012-04-27
TO,M,LYNCHS REEF,18091S,2,-18.73105,147.7247,2012-04-27
TO,M,LYNCHS REEF,18091S,3,-18.7341,147.727233,2012-04-26
TO,M,LYNCHS REEF,18091S,1,-18.7318,147.7218,2016-05-14
TO,M,LYNCHS REEF,18091S,2,-18.73105,147.7247,2016-05-17
TO,M,LYNCHS REEF,18091S,3,-18.7341,147.727233,2016-05-16
TO,M,LYNCHS REEF,18091S,1,-18.7318,147.7218,2018-04-30
TO,M,LYNCHS REEF,18091S,2,-18.73105,147.7247,2018-04-30
TO,M,LYNCHS REEF,18091S,3,-18.7341,147.727233,2018-04-30
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,1992-08-19
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,1992-08-18
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,1992-08-18
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,1993-12-15
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,1993-12-21
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,1993-12-21
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,1995-04-16
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,1995-04-16
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,1995-04-16
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,1996-05-02
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,1996-05-02
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,1996-05-02
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,1997-03-18
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,1997-03-18
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,1997-03-31
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,1998-05-05
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,1998-05-05
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,1998-05-05
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,1999-04-16
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,1999-04-16
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,1999-04-16
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2000-05-12
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2000-05-12
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2000-05-12
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2001-05-05
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2001-05-05
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2001-05-05
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2002-02-05
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2002-02-05
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2002-02-05
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2003-03-13
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2003-03-13
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2003-03-13
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2004-04-28
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2004-04-28
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2004-04-28
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2005-04-26
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2005-04-27
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2005-04-26
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2007-05-28
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2007-05-28
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2007-05-29
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2009-04-29
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2009-04-29
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2009-04-29
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2011-05-05
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2011-05-05
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2011-05-05
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2013-05-21
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2013-05-21
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2013-05-21
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2015-05-02
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2015-05-02
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2015-05-02
TO,M,DAVIES REEF,18096S,1,-18.806,147.668617,2017-05-08
TO,M,DAVIES REEF,18096S,2,-18.811317,147.670517,2017-05-08
TO,M,DAVIES REEF,18096S,3,-18.817317,147.666217,2017-05-08
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,1992-08-14
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,1992-08-14
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,1992-08-15
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,1993-12-10
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,1993-12-10
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,1993-12-10
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,1995-04-13
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,1995-04-13
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,1995-04-13
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,1996-04-24
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,1996-04-24
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,1996-04-24
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,1997-05-03
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,1997-05-03
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,1997-05-03
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,1998-05-01
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,1998-05-01
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,1998-05-01
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,1999-04-27
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,1999-04-27
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,1999-04-24
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2000-05-14
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2000-05-14
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2000-05-14
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2001-05-01
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2001-05-01
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2001-05-01
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2002-02-10
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2002-02-10
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2002-02-10
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2003-03-12
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2003-03-12
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2003-03-12
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2004-04-24
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2004-04-24
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2004-04-24
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2005-05-02
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2005-05-02
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2005-05-02
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2007-05-21
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2007-05-21
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2007-05-21
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2009-05-02
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2009-05-02
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2009-05-02
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2011-05-01
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2011-05-01
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2011-05-01
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2013-05-24
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2013-05-24
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2013-05-24
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2015-05-01
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2015-05-01
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2015-05-01
TO,O,MYRMIDON REEF,18034S,1,-18.257167,147.381267,2017-05-11
TO,O,MYRMIDON REEF,18034S,2,-18.254633,147.38605,2017-05-11
TO,O,MYRMIDON REEF,18034S,3,-18.254383,147.390533,2017-05-11
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,1992-08-17
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,1992-08-17
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,1992-08-16
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,1995-04-12
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,1995-04-12
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,1995-04-12
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,1996-04-25
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,1996-04-25
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,1996-04-26
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,1997-03-29
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,1997-03-29
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,1997-03-29
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,1998-05-02
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,1998-05-02
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,1998-05-02
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,1999-04-26
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,1999-04-26
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,1999-04-26
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2000-05-02
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2000-05-02
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2000-05-02
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2001-05-02
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2001-05-02
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2001-05-02
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2002-02-09
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2002-02-09
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2002-02-09
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2003-03-14
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2003-03-14
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2003-03-14
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2004-04-29
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2004-04-29
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2004-04-29
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2005-05-02
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2005-05-02
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2005-05-02
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2007-05-20
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2007-05-20
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2007-05-20
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2009-05-01
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2009-05-01
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2009-05-01
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2011-05-02
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2011-05-02
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2011-05-03
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2013-05-23
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2013-05-23
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2013-05-23
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2015-05-05
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2015-05-05
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2015-05-05
TO,O,DIP REEF,18039S,1,-18.399867,147.4519,2017-05-10
TO,O,DIP REEF,18039S,2,-18.403783,147.455333,2017-05-10
TO,O,DIP REEF,18039S,3,-18.40555,147.464183,2017-05-10
TO,O,KNIFE REEF,18081S,1,-18.571067,147.577183,2006-09-23
TO,O,KNIFE REEF,18081S,2,-18.571783,147.580383,2006-09-23
TO,O,KNIFE REEF,18081S,3,-18.5738,147.581467,2006-09-23
TO,O,KNIFE REEF,18081S,1,-18.571067,147.577183,2008-05-19
TO,O,KNIFE REEF,18081S,2,-18.571783,147.580383,2008-05-19
TO,O,KNIFE REEF,18081S,3,-18.5738,147.581467,2008-05-18
TO,O,KNIFE REEF,18081S,1,-18.571067,147.577183,2010-04-11
TO,O,KNIFE REEF,18081S,2,-18.571783,147.580383,2010-04-11
TO,O,KNIFE REEF,18081S,3,-18.5738,147.581467,2010-04-11
TO,O,KNIFE REEF,18081S,1,-18.571067,147.577183,2012-04-23
TO,O,KNIFE REEF,18081S,2,-18.571783,147.580383,2012-04-24
TO,O,KNIFE REEF,18081S,3,-18.5738,147.581467,2012-04-24
TO,O,KNIFE REEF,18081S,1,-18.571067,147.577183,2014-05-05
TO,O,KNIFE REEF,18081S,2,-18.571783,147.580383,2014-05-05
TO,O,KNIFE REEF,18081S,3,-18.5738,147.581467,2014-05-05
TO,O,KNIFE REEF,18081S,1,-18.571067,147.577183,2016-05-05
TO,O,KNIFE REEF,18081S,2,-18.571783,147.580383,2016-05-05
TO,O,KNIFE REEF,18081S,3,-18.5738,147.581467,2016-05-05
TO,O,KNIFE REEF,18081S,1,-18.571067,147.577183,2018-04-24
TO,O,KNIFE REEF,18081S,2,-18.571783,147.580383,2018-04-24
TO,O,KNIFE REEF,18081S,3,-18.5738,147.581467,2018-04-24
